task_version,subject,stimulus_image,response_raw,response_cleaned,rating,slider_start
spark-psychopathology,p686198,stimuli/AM03_HE.jpg,happy,happy,94,50
spark-psychopathology,p686198,stimuli/WF11_DO.jpg,disgust,disgust,78,50
spark-psychopathology,p686198,stimuli/BF08_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p686198,stimuli/BF08_HO.jpg,happy,happy,84,50
spark-psychopathology,p686198,stimuli/BF08_HE.jpg,joy,joy,80,50
spark-psychopathology,p686198,stimuli/BF06_SUR.jpg,surprise,surprise,89,50
spark-psychopathology,p686198,stimuli/WF11_AO.jpg,anger,anger,84,50
spark-psychopathology,p686198,stimuli/BF08_SUR.jpg,surprise,surprise,80,50
spark-psychopathology,p686198,stimuli/WM13_DO.jpg,disgust,disgust,96,50
spark-psychopathology,p686198,stimuli/WF06_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p686198,stimuli/AF11_SC.jpg,sad,sad,74,50
spark-psychopathology,p686198,stimuli/BF06_HO.jpg,happy,happy,74,50
spark-psychopathology,p686198,stimuli/AF09_FO.jpg,fear,fear,92,50
spark-psychopathology,p686198,stimuli/WF06_SUR.jpg,surprise,surprise,78,50
spark-psychopathology,p686198,stimuli/AM03_SUR.jpg,surprise,surprise,88,50
spark-psychopathology,p686198,stimuli/AF11_AO.jpg,anger,anger,95,50
spark-psychopathology,p686198,stimuli/AF11_FO.jpg,fear,fear,76,50
spark-psychopathology,p686198,stimuli/AF11_DO.jpg,disgust,disgust,77,50
spark-psychopathology,p686198,stimuli/AF09_DO.jpg,disgust,disgust,73,50
spark-psychopathology,p686198,stimuli/AF09_SC.jpg,sad,sad,69,50
spark-psychopathology,p686198,stimuli/WF06_HE.jpg,joy,joy,83,50
spark-psychopathology,p686198,stimuli/AF09_AO.jpg,disgust,disgust,67,50
spark-psychopathology,p686198,stimuli/WM13_SC.jpg,sad,sad,84,50
spark-psychopathology,p686198,stimuli/WM13_FO.jpg,fear,fear,89,50
spark-psychopathology,p686198,stimuli/BF06_CC.jpg,neutral,neutral,53,50
spark-psychopathology,p686198,stimuli/WF11_FO.jpg,fear,fear,98,50
spark-psychopathology,p686198,stimuli/AM03_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p686198,stimuli/WF06_HO.jpg,happy,happy,63,50
spark-psychopathology,p686198,stimuli/BF06_HE.jpg,happy,happy,75,50
spark-psychopathology,p793161,stimuli/AM09_CC.jpg,neutral,neutral,8,50
spark-psychopathology,p793161,stimuli/BM07_HO.jpg,happy,happy,84,50
spark-psychopathology,p793161,stimuli/AM05_AO.jpg,anger,anger,95,50
spark-psychopathology,p793161,stimuli/BM07_FO.jpg,fear,fear,91,50
spark-psychopathology,p793161,stimuli/BM07_HE.jpg,happy,happy,99,50
spark-psychopathology,p793161,stimuli/WM09_SUR.jpg,shock,shock,94,50
spark-psychopathology,p793161,stimuli/WM07_DO.jpg,disgust,disgust,99,50
spark-psychopathology,p793161,stimuli/AM09_SUR.jpg,shock,shock,19,50
spark-psychopathology,p793161,stimuli/WM09_CC.jpg,happy,happy,21,50
spark-psychopathology,p793161,stimuli/HF09_SUR.jpg,shock,shock,90,50
spark-psychopathology,p793161,stimuli/AM05_FO.jpg,fear,fear,78,50
spark-psychopathology,p793161,stimuli/BM07_AO.jpg,anger,anger,95,50
spark-psychopathology,p793161,stimuli/AM03_HE.jpg,happy,happy,92,50
spark-psychopathology,p793161,stimuli/AF10_AO.jpg,anger,anger,75,50
spark-psychopathology,p793161,stimuli/WM09_DO.jpg,disgust,disgust,60,50
spark-psychopathology,p793161,stimuli/HF09_SC.jpg,sad,sad,81,50
spark-psychopathology,p793161,stimuli/WM07_CC.jpg,neutral,neutral,5,50
spark-psychopathology,p793161,stimuli/AF10_HE.jpg,happy,happy,90,50
spark-psychopathology,p793161,stimuli/HF09_CC.jpg,neutral,neutral,6,50
spark-psychopathology,p793161,stimuli/WM07_SUR.jpg,shock,shock,80,50
spark-psychopathology,p793161,stimuli/AM09_SC.jpg,disgust,disgust,60,50
spark-psychopathology,p793161,stimuli/AM05_HO.jpg,happy,happy,66,50
spark-psychopathology,p793161,stimuli/AF10_HO.jpg,happy,happy,72,50
spark-psychopathology,p793161,stimuli/WM07_SC.jpg,annoyance,annoyance,59,50
spark-psychopathology,p793161,stimuli/AM03_FO.jpg,fear,fear,97,50
spark-psychopathology,p793161,stimuli/AM03_HO.jpg,happy,happy,80,50
spark-psychopathology,p793161,stimuli/AM05_HE.jpg,happy,happy,86,50
spark-psychopathology,p793161,stimuli/AM09_DO.jpg,disgust,disgust,92,50
spark-psychopathology,p793161,stimuli/AM03_AO.jpg,anger,anger,92,50
spark-psychopathology,p793161,stimuli/HF09_DO.jpg,disgust,disgust,90,50
spark-psychopathology,p793161,stimuli/WM09_SC.jpg,sad,sad,19,50
spark-psychopathology,p793161,stimuli/AF10_FO.jpg,shock,shock,93,50
spark-psychopathology,p448830,stimuli/WF11_CC.jpg,serious,serious,52,50
spark-psychopathology,p448830,stimuli/AM09_SC.jpg,angry,angry,74,50
spark-psychopathology,p448830,stimuli/AF11_SUR.jpg,surprised,surprised,84,50
spark-psychopathology,p448830,stimuli/AF10_SC.jpg,scared,scared,74,50
spark-psychopathology,p448830,stimuli/AF10_DO.jpg,disgust,disgust,83,50
spark-psychopathology,p448830,stimuli/HM09_CC.jpg,offended,offended,74,50
spark-psychopathology,p448830,stimuli/AF10_HE.jpg,happy,happy,86,50
spark-psychopathology,p448830,stimuli/HM09_HO.jpg,happy,happy,76,50
spark-psychopathology,p448830,stimuli/AF11_FO.jpg,horror,horror,93,50
spark-psychopathology,p448830,stimuli/AF11_CC.jpg,upset,upset,74,50
spark-psychopathology,p448830,stimuli/AF02_DO.jpg,disgust,disgust,87,50
spark-psychopathology,p448830,stimuli/AF11_HO.jpg,happy,happy,73,50
spark-psychopathology,p448830,stimuli/AF02_AO.jpg,angry,angry,83,50
spark-psychopathology,p448830,stimuli/HM09_SUR.jpg,shocked,shocked,84,50
spark-psychopathology,p448830,stimuli/AF09_HO.jpg,happy,happy,74,50
spark-psychopathology,p448830,stimuli/AF09_CC.jpg,bitterness,bitterness,76,50
spark-psychopathology,p448830,stimuli/HM07_DO.jpg,disgust,disgust,85,50
spark-psychopathology,p448830,stimuli/AF09_FO.jpg,disgust,disgust,88,50
spark-psychopathology,p448830,stimuli/AF09_SUR.jpg,shock,shock,82,50
spark-psychopathology,p448830,stimuli/WF11_HO.jpg,happy,happy,72,50
spark-psychopathology,p448830,stimuli/AF02_SC.jpg,sad,sad,71,50
spark-psychopathology,p448830,stimuli/AF02_HE.jpg,happy,happy,90,50
spark-psychopathology,p448830,stimuli/AM09_DO.jpg,disgust,disgust,66,50
spark-psychopathology,p448830,stimuli/HM09_FO.jpg,horror,horror,72,50
spark-psychopathology,p448830,stimuli/HM07_AO.jpg,angry,angry,67,50
spark-psychopathology,p448830,stimuli/WF11_SUR.jpg,surprise,surprise,68,50
spark-psychopathology,p448830,stimuli/AM09_AO.jpg,anger,anger,67,50
spark-psychopathology,p448830,stimuli/AF10_AO.jpg,anger,anger,80,50
spark-psychopathology,p448830,stimuli/AM09_HE.jpg,happy,happy,74,50
spark-psychopathology,p448830,stimuli/HM07_HE.jpg,happy,happy,74,50
spark-psychopathology,p448830,stimuli/HM07_SC.jpg,sad,sad,60,50
spark-psychopathology,p448830,stimuli/WF11_FO.jpg,horror,horror,66,50
spark-psychopathology,p127715,stimuli/WM09_AO.jpg,anger,anger,80,50
spark-psychopathology,p127715,stimuli/BM16_HO.jpg,happiness,happiness,62,50
spark-psychopathology,p127715,stimuli/HF10_CC.jpg,relaxed,relaxed,54,50
spark-psychopathology,p127715,stimuli/HF10_HE.jpg,happiness,happiness,69,50
spark-psychopathology,p127715,stimuli/AM06_CC.jpg,relaxed,relaxed,50,50
spark-psychopathology,p127715,stimuli/HM10_SUR.jpg,suprise,suprise,64,50
spark-psychopathology,p127715,stimuli/HM10_AO.jpg,anger,anger,70,50
spark-psychopathology,p127715,stimuli/AM06_SC.jpg,bordem,bordem,59,50
spark-psychopathology,p127715,stimuli/HM02_FO.jpg,fear,fear,83,50
spark-psychopathology,p127715,stimuli/HM02_DO.jpg,disgust,disgust,86,50
spark-psychopathology,p127715,stimuli/AM03_FO.jpg,fear,fear,88,50
spark-psychopathology,p127715,stimuli/WM09_SUR.jpg,suprise,suprise,74,50
spark-psychopathology,p127715,stimuli/HM07_HE.jpg,happiness,happiness,64,50
spark-psychopathology,p127715,stimuli/HM10_DO.jpg,disgust,disgust,88,50
spark-psychopathology,p127715,stimuli/BM16_HE.jpg,happiness,happiness,88,50
spark-psychopathology,p127715,stimuli/AM06_HE.jpg,happiness,happiness,50,50
spark-psychopathology,p127715,stimuli/HM07_CC.jpg,interest,interest,56,50
spark-psychopathology,p127715,stimuli/HM02_SUR.jpg,suprise,suprise,50,50
spark-psychopathology,p127715,stimuli/WM09_DO.jpg,disgust,disgust,85,50
spark-psychopathology,p127715,stimuli/AM03_SUR.jpg,fear,fear,58,50
spark-psychopathology,p127715,stimuli/BM16_CC.jpg,relaxed,relaxed,50,50
spark-psychopathology,p127715,stimuli/HM07_SC.jpg,sadness,sadness,31,50
spark-psychopathology,p127715,stimuli/HF10_HO.jpg,happiness,happiness,77,50
spark-psychopathology,p127715,stimuli/AM06_HO.jpg,happiness,happiness,59,50
spark-psychopathology,p127715,stimuli/AM03_DO.jpg,disgust,disgust,60,50
spark-psychopathology,p127715,stimuli/HF10_SC.jpg,sadness,sadness,50,50
spark-psychopathology,p127715,stimuli/HM10_FO.jpg,fear,fear,77,50
spark-psychopathology,p127715,stimuli/HM02_AO.jpg,anger,anger,50,50
spark-psychopathology,p127715,stimuli/WM09_FO.jpg,fear,fear,69,50
spark-psychopathology,p127715,stimuli/BM16_SC.jpg,sadness,sadness,39,50
spark-psychopathology,p127715,stimuli/AM03_AO.jpg,anger,anger,86,50
spark-psychopathology,p127715,stimuli/HM07_HO.jpg,happiness,happiness,62,50
spark-psychopathology,p305802,stimuli/HF02_CC.jpg,Calm,calm,50,50
spark-psychopathology,p305802,stimuli/HF09_AO.jpg,Angry,angry,96,50
spark-psychopathology,p305802,stimuli/BM04_CC.jpg,Happy,happy,29,50
spark-psychopathology,p305802,stimuli/BM04_FO.jpg,Scared,scared,66,50
spark-psychopathology,p305802,stimuli/HM10_SUR.jpg,Surprised,surprised,62,50
spark-psychopathology,p305802,stimuli/WM11_SC.jpg,Sad,sad,67,50
spark-psychopathology,p305802,stimuli/AM09_AO.jpg,Angry,angry,68,50
spark-psychopathology,p305802,stimuli/AM05_SC.jpg,Sad,sad,9,50
spark-psychopathology,p305802,stimuli/HM10_HE.jpg,Happy,happy,89,50
spark-psychopathology,p305802,stimuli/BM07_HE.jpg,Happy,happy,82,50
spark-psychopathology,p305802,stimuli/AM05_HE.jpg,Happy,happy,93,50
spark-psychopathology,p305802,stimuli/BM04_DO.jpg,Disgusted,disgusted,64,50
spark-psychopathology,p305802,stimuli/HM10_HO.jpg,Happy,happy,70,50
spark-psychopathology,p305802,stimuli/AM09_CC.jpg,Calm,calm,56,50
spark-psychopathology,p305802,stimuli/HM10_SC.jpg,Calm,calm,58,50
spark-psychopathology,p305802,stimuli/WM11_HE.jpg,Happy,happy,91,50
spark-psychopathology,p305802,stimuli/BM04_AO.jpg,Angry,angry,93,50
spark-psychopathology,p305802,stimuli/AM09_FO.jpg,Frightened,frightened,67,50
spark-psychopathology,p305802,stimuli/AM05_HO.jpg,Happy,happy,62,50
spark-psychopathology,p305802,stimuli/HF02_FO.jpg,Scared,scared,81,50
spark-psychopathology,p305802,stimuli/BM07_SC.jpg,Sad,sad,64,50
spark-psychopathology,p305802,stimuli/HF02_AO.jpg,Angry,angry,84,50
spark-psychopathology,p305802,stimuli/BM07_HO.jpg,Happy,happy,66,50
spark-psychopathology,p305802,stimuli/BM07_SUR.jpg,Surprised,surprised,82,50
spark-psychopathology,p305802,stimuli/WM11_HO.jpg,Happy,happy,74,50
spark-psychopathology,p305802,stimuli/HF09_CC.jpg,Calm,calm,56,50
spark-psychopathology,p305802,stimuli/HF09_DO.jpg,Disgusted,disgusted,80,50
spark-psychopathology,p305802,stimuli/HF09_FO.jpg,Frightened,frightened,86,50
spark-psychopathology,p305802,stimuli/AM05_SUR.jpg,Surprise,surprise,64,50
spark-psychopathology,p305802,stimuli/WM11_SUR.jpg,Surprised,surprised,86,50
spark-psychopathology,p305802,stimuli/AM09_DO.jpg,Disgusted,disgusted,80,50
spark-psychopathology,p305802,stimuli/HF02_DO.jpg,Disgusted,disgusted,94,50
spark-psychopathology,p815097,stimuli/HF04_DO.jpg,Nice,nice,63,50
spark-psychopathology,p815097,stimuli/BF06_DO.jpg,Bad,bad,61,50
spark-psychopathology,p815097,stimuli/BF06_FO.jpg,Fear,fear,72,50
spark-psychopathology,p815097,stimuli/WF11_AO.jpg,Waste,waste,68,50
spark-psychopathology,p815097,stimuli/HM10_SUR.jpg,Surprise,surprise,72,50
spark-psychopathology,p815097,stimuli/WF11_HE.jpg,Happy,happy,69,50
spark-psychopathology,p815097,stimuli/HF10_FO.jpg,Fear,fear,78,50
spark-psychopathology,p815097,stimuli/HF02_SUR.jpg,Happy,happy,81,50
spark-psychopathology,p815097,stimuli/WF11_SC.jpg,sad,sad,59,50
spark-psychopathology,p815097,stimuli/HF04_CC.jpg,clam,clam,64,50
spark-psychopathology,p815097,stimuli/HF02_SC.jpg,fear,fear,61,50
spark-psychopathology,p815097,stimuli/BM07_DO.jpg,waste,waste,100,50
spark-psychopathology,p815097,stimuli/HF04_FO.jpg,Fear,fear,69,50
spark-psychopathology,p815097,stimuli/HF10_CC.jpg,nothing,nothing,72,50
spark-psychopathology,p815097,stimuli/HF09_AO.jpg,Angry,angry,66,50
spark-psychopathology,p815097,stimuli/HF02_AO.jpg,Angry,angry,59,50
spark-psychopathology,p815097,stimuli/HF09_SUR.jpg,Happy,happy,87,50
spark-psychopathology,p815097,stimuli/HF02_HE.jpg,Happy,happy,61,50
spark-psychopathology,p815097,stimuli/HF09_SC.jpg,clam,clam,75,50
spark-psychopathology,p815097,stimuli/BM07_HO.jpg,Happy,happy,61,50
spark-psychopathology,p815097,stimuli/HF10_HO.jpg,Happy,happy,68,50
spark-psychopathology,p815097,stimuli/WF11_SUR.jpg,Fear,fear,77,50
spark-psychopathology,p815097,stimuli/HM10_HE.jpg,Happy,happy,65,50
spark-psychopathology,p815097,stimuli/HM10_AO.jpg,Angry,angry,70,50
spark-psychopathology,p815097,stimuli/HF04_HO.jpg,Happy,happy,68,50
spark-psychopathology,p815097,stimuli/HF09_HE.jpg,Happy,happy,62,50
spark-psychopathology,p815097,stimuli/HM10_SC.jpg,Nothing,nothing,58,50
spark-psychopathology,p815097,stimuli/BM07_FO.jpg,Fear,fear,62,50
spark-psychopathology,p815097,stimuli/BF06_HO.jpg,Happy,happy,51,50
spark-psychopathology,p815097,stimuli/BF06_CC.jpg,Clam,clam,75,50
spark-psychopathology,p815097,stimuli/HF10_DO.jpg,Avoid,avoid,73,50
spark-psychopathology,p815097,stimuli/BM07_CC.jpg,Nice,nice,59,50
spark-psychopathology,p517946,stimuli/AF02_AO.jpg,Disguist,disguist,63,50
spark-psychopathology,p517946,stimuli/BF08_FO.jpg,surprise,surprise,80,50
spark-psychopathology,p517946,stimuli/AM05_HE.jpg,happy,happy,67,50
spark-psychopathology,p517946,stimuli/HM07_SUR.jpg,surprise,surprise,61,50
spark-psychopathology,p517946,stimuli/BF08_SC.jpg,boredom,boredom,64,50
spark-psychopathology,p517946,stimuli/HM10_AO.jpg,anger,anger,71,50
spark-psychopathology,p517946,stimuli/AM05_CC.jpg,loneliness,loneliness,82,50
spark-psychopathology,p517946,stimuli/BF08_HO.jpg,joy,joy,75,50
spark-psychopathology,p517946,stimuli/HF04_CC.jpg,happy,happy,75,50
spark-psychopathology,p517946,stimuli/AF02_CC.jpg,pride,pride,69,50
spark-psychopathology,p517946,stimuli/HM07_SC.jpg,sad,sad,74,50
spark-psychopathology,p517946,stimuli/AM05_AO.jpg,shame,shame,80,50
spark-psychopathology,p517946,stimuli/AF09_FO.jpg,disguist,disguist,76,50
spark-psychopathology,p517946,stimuli/AF09_SC.jpg,sad,sad,75,50
spark-psychopathology,p517946,stimuli/HM10_CC.jpg,relax,relax,72,50
spark-psychopathology,p517946,stimuli/BF08_SUR.jpg,surprise,surprise,67,50
spark-psychopathology,p517946,stimuli/AF02_DO.jpg,anger,anger,88,50
spark-psychopathology,p517946,stimuli/AF09_HO.jpg,happy,happy,100,50
spark-psychopathology,p517946,stimuli/HM07_FO.jpg,shock,shock,64,50
spark-psychopathology,p517946,stimuli/AF09_SUR.jpg,surprise,surprise,68,50
spark-psychopathology,p517946,stimuli/HF04_HE.jpg,joy,joy,75,50
spark-psychopathology,p517946,stimuli/AM05_DO.jpg,disguist,disguist,61,50
spark-psychopathology,p517946,stimuli/HF04_DO.jpg,anger,anger,83,50
spark-psychopathology,p517946,stimuli/BF05_SC.jpg,sad,sad,45,50
spark-psychopathology,p517946,stimuli/HF04_AO.jpg,shame,shame,33,50
spark-psychopathology,p517946,stimuli/AF02_HE.jpg,happy,happy,72,50
spark-psychopathology,p517946,stimuli/BF05_HO.jpg,joy,joy,78,50
spark-psychopathology,p517946,stimuli/HM07_HO.jpg,cool,cool,81,50
spark-psychopathology,p517946,stimuli/HM10_DO.jpg,ugly,ugly,72,50
spark-psychopathology,p517946,stimuli/BF05_FO.jpg,disguist,disguist,95,50
spark-psychopathology,p517946,stimuli/HM10_HE.jpg,happy,happy,89,50
spark-psychopathology,p517946,stimuli/BF05_SUR.jpg,shock,shock,86,50
spark-psychopathology,p481620,stimuli/AF02_CC.jpg,neutral,neutral,0,50
spark-psychopathology,p481620,stimuli/WM13_SC.jpg,sadness,sadness,96,50
spark-psychopathology,p481620,stimuli/WM09_DO.jpg,disgust,disgust,100,50
spark-psychopathology,p481620,stimuli/AF02_SUR.jpg,shock,shock,100,50
spark-psychopathology,p481620,stimuli/WM13_FO.jpg,surprise,surprise,100,50
spark-psychopathology,p481620,stimuli/WM09_SUR.jpg,surprise,surprise,90,50
spark-psychopathology,p481620,stimuli/WF04_CC.jpg,neutral,neutral,0,50
spark-psychopathology,p481620,stimuli/BM04_HE.jpg,surprise,surprise,75,50
spark-psychopathology,p481620,stimuli/BM04_HO.jpg,happy,happy,89,50
spark-psychopathology,p481620,stimuli/WM13_HE.jpg,delight,delight,100,50
spark-psychopathology,p481620,stimuli/WM09_AO.jpg,anger,anger,100,50
spark-psychopathology,p481620,stimuli/BM07_HE.jpg,surprise,surprise,85,50
spark-psychopathology,p481620,stimuli/WF04_DO.jpg,disgust,disgust,100,50
spark-psychopathology,p481620,stimuli/BF04_DO.jpg,disgust,disgust,100,50
spark-psychopathology,p481620,stimuli/BM07_HO.jpg,happy,happy,95,50
spark-psychopathology,p481620,stimuli/AF02_DO.jpg,shock,shock,100,50
spark-psychopathology,p481620,stimuli/BM04_SC.jpg,sadness,sadness,71,50
spark-psychopathology,p481620,stimuli/BF04_SUR.jpg,surprise,surprise,100,50
spark-psychopathology,p481620,stimuli/WF11_HE.jpg,joy,joy,74,50
spark-psychopathology,p481620,stimuli/WF04_AO.jpg,anger,anger,100,50
spark-psychopathology,p481620,stimuli/WF11_FO.jpg,fear,fear,100,50
spark-psychopathology,p481620,stimuli/WM13_HO.jpg,joy,joy,100,50
spark-psychopathology,p481620,stimuli/WF11_SC.jpg,sadness,sadness,84,50
spark-psychopathology,p481620,stimuli/BF04_AO.jpg,fear,fear,100,50
spark-psychopathology,p481620,stimuli/WM09_CC.jpg,neutral ,neutral,0,50
spark-psychopathology,p481620,stimuli/BM07_SC.jpg,upset,upset,68,50
spark-psychopathology,p481620,stimuli/AF02_AO.jpg,anger,anger,100,50
spark-psychopathology,p481620,stimuli/BM07_FO.jpg,fear,fear,100,50
spark-psychopathology,p481620,stimuli/BM04_FO.jpg,fear,fear,99,50
spark-psychopathology,p481620,stimuli/WF04_SUR.jpg,surprise,surprise,100,50
spark-psychopathology,p481620,stimuli/BF04_CC.jpg,neutral,neutral,0,50
spark-psychopathology,p481620,stimuli/WF11_HO.jpg,happy,happy,71,50
spark-psychopathology,p208063,stimuli/WM13_SUR.jpg,fear,fear,74,50
spark-psychopathology,p208063,stimuli/BF05_CC.jpg,calm,calm,0,50
spark-psychopathology,p208063,stimuli/BM04_AO.jpg,anger,anger,75,50
spark-psychopathology,p208063,stimuli/WF14_FO.jpg,fear,fear,85,50
spark-psychopathology,p208063,stimuli/BM04_DO.jpg,disgust,disgust,68,50
spark-psychopathology,p208063,stimuli/WM09_HO.jpg,happiness,happiness,64,50
spark-psychopathology,p208063,stimuli/WF14_CC.jpg,calm,calm,29,50
spark-psychopathology,p208063,stimuli/WM09_SC.jpg,indifferent,indifferent,32,50
spark-psychopathology,p208063,stimuli/AF09_AO.jpg,disgust,disgust,55,50
spark-psychopathology,p208063,stimuli/BM04_CC.jpg,calm,calm,58,50
spark-psychopathology,p208063,stimuli/HF04_SC.jpg,sadness,sadness,33,50
spark-psychopathology,p208063,stimuli/BM04_FO.jpg,fear,fear,60,50
spark-psychopathology,p208063,stimuli/BF05_DO.jpg,disgust,disgust,75,50
spark-psychopathology,p208063,stimuli/WM13_HE.jpg,happiness,happiness,74,50
spark-psychopathology,p208063,stimuli/AF09_CC.jpg,calm,calm,21,50
spark-psychopathology,p208063,stimuli/WF14_AO.jpg,anger,anger,77,50
spark-psychopathology,p208063,stimuli/WM13_SC.jpg,sadness,sadness,72,50
spark-psychopathology,p208063,stimuli/WF14_DO.jpg,disgust,disgust,66,50
spark-psychopathology,p208063,stimuli/AF09_DO.jpg,disgust,disgust,39,50
spark-psychopathology,p208063,stimuli/WM09_HE.jpg,happiness,happiness,97,50
spark-psychopathology,p208063,stimuli/WM13_HO.jpg,happiness,happiness,66,50
spark-psychopathology,p208063,stimuli/HF04_SUR.jpg,surprised,surprised,68,50
spark-psychopathology,p208063,stimuli/BF05_FO.jpg,fear,fear,94,50
spark-psychopathology,p208063,stimuli/WM09_SUR.jpg,fear,fear,95,50
spark-psychopathology,p208063,stimuli/BM07_SUR.jpg,fear,fear,88,50
spark-psychopathology,p208063,stimuli/HF04_HE.jpg,happiness,happiness,84,50
spark-psychopathology,p208063,stimuli/HF04_HO.jpg,happiness,happiness,67,50
spark-psychopathology,p208063,stimuli/BM07_HE.jpg,happiness,happiness,73,50
spark-psychopathology,p208063,stimuli/BM07_HO.jpg,happiness,happiness,58,50
spark-psychopathology,p208063,stimuli/AF09_FO.jpg,fear,fear,85,50
spark-psychopathology,p208063,stimuli/BF05_AO.jpg,anger,anger,75,50
spark-psychopathology,p208063,stimuli/BM07_SC.jpg,sadness,sadness,26,50
spark-psychopathology,p990606,stimuli/WM09_AO.jpg,Frustration,frustration,84,50
spark-psychopathology,p990606,stimuli/WM11_SC.jpg,Sadness,sadness,61,50
spark-psychopathology,p990606,stimuli/BF06_SUR.jpg,Surprise,surprise,59,50
spark-psychopathology,p990606,stimuli/BF06_HE.jpg,Happiness,happiness,26,50
spark-psychopathology,p990606,stimuli/WF06_FO.jpg,Fear,fear,93,50
spark-psychopathology,p990606,stimuli/WF11_HE.jpg,Excitement,excitement,58,50
spark-psychopathology,p990606,stimuli/AF11_DO.jpg,Disgust,disgust,69,50
spark-psychopathology,p990606,stimuli/BM03_AO.jpg,Anger,anger,22,50
spark-psychopathology,p990606,stimuli/WM11_FO.jpg,Amazement,amazement,97,50
spark-psychopathology,p990606,stimuli/WF06_SC.jpg,Concern,concern,34,50
spark-psychopathology,p990606,stimuli/WF06_DO.jpg,Repulsion,repulsion,60,50
spark-psychopathology,p990606,stimuli/WM09_CC.jpg,Contentment,contentment,18,50
spark-psychopathology,p990606,stimuli/BM03_CC.jpg,Relaxation,relaxation,11,50
spark-psychopathology,p990606,stimuli/AF11_FO.jpg,Shock,shock,99,50
spark-psychopathology,p990606,stimuli/WM13_FO.jpg,Scared,scared,94,50
spark-psychopathology,p990606,stimuli/BF06_CC.jpg,Contentment,contentment,24,50
spark-psychopathology,p990606,stimuli/WM11_HO.jpg,Happiness,happiness,65,50
spark-psychopathology,p990606,stimuli/BM03_SUR.jpg,Amazement,amazement,93,50
spark-psychopathology,p990606,stimuli/WM09_SUR.jpg,Shock,shock,82,50
spark-psychopathology,p990606,stimuli/WM09_HE.jpg,Excitement,excitement,74,50
spark-psychopathology,p990606,stimuli/BF06_AO.jpg,Anger,anger,51,50
spark-psychopathology,p990606,stimuli/WM13_HO.jpg,Happiness,happiness,29,50
spark-psychopathology,p990606,stimuli/WM13_SC.jpg,Sadness,sadness,89,50
spark-psychopathology,p990606,stimuli/WF11_AO.jpg,Anger,anger,52,50
spark-psychopathology,p990606,stimuli/WF06_HO.jpg,Happiness,happiness,66,50
spark-psychopathology,p990606,stimuli/BM03_HE.jpg,Excitement,excitement,37,50
spark-psychopathology,p990606,stimuli/WF11_CC.jpg,Skepticism,skepticism,23,50
spark-psychopathology,p990606,stimuli/WM11_DO.jpg,Disgust,disgust,86,50
spark-psychopathology,p990606,stimuli/AF11_SC.jpg,Sadness,sadness,6,50
spark-psychopathology,p990606,stimuli/WM13_DO.jpg,Repulsion,repulsion,100,50
spark-psychopathology,p990606,stimuli/AF11_HO.jpg,Happiness,happiness,91,50
spark-psychopathology,p990606,stimuli/WF11_SUR.jpg,Bewilderment,bewilderment,65,50
spark-psychopathology,p804619,stimuli/HF04_DO.jpg,disgust,disgust,81,50
spark-psychopathology,p804619,stimuli/BF06_DO.jpg,ewwww gross,ewwww gross,100,50
spark-psychopathology,p804619,stimuli/BF06_FO.jpg,shocked surprised ,shocked surprised,100,50
spark-psychopathology,p804619,stimuli/WF11_AO.jpg,angry or pissed,angry or pissed,100,50
spark-psychopathology,p804619,stimuli/HM10_SUR.jpg,shock,shock,85,50
spark-psychopathology,p804619,stimuli/WF11_HE.jpg,happiness,happiness,1,50
spark-psychopathology,p804619,stimuli/HF10_FO.jpg,fear or shock,fear or shock,100,50
spark-psychopathology,p804619,stimuli/HF02_SUR.jpg,constipated,constipated,52,50
spark-psychopathology,p804619,stimuli/WF11_SC.jpg,sadness,sadness,100,50
spark-psychopathology,p804619,stimuli/HF04_CC.jpg,neutral or nothing,neutral or nothing,52,50
spark-psychopathology,p804619,stimuli/HF02_SC.jpg,sadness,sadness,100,50
spark-psychopathology,p804619,stimuli/BM07_DO.jpg,nasty or bad,nasty or bad,100,50
spark-psychopathology,p804619,stimuli/HF04_FO.jpg,shock or scared,shock or scared,100,50
spark-psychopathology,p804619,stimuli/HF10_CC.jpg,thinking,thinking,0,50
spark-psychopathology,p804619,stimuli/HF09_AO.jpg,challenging or game face,challenging or game face,31,50
spark-psychopathology,p804619,stimuli/HF02_AO.jpg,unsure or unbelievable ,unsure or unbelievable,68,50
spark-psychopathology,p804619,stimuli/HF09_SUR.jpg,shocked,shocked,77,50
spark-psychopathology,p804619,stimuli/HF02_HE.jpg,happy,happy,65,50
spark-psychopathology,p804619,stimuli/HF09_SC.jpg,sadness,sadness,81,50
spark-psychopathology,p804619,stimuli/BM07_HO.jpg,joy,joy,26,50
spark-psychopathology,p804619,stimuli/HF10_HO.jpg,laughter or happy,laughter or happy,14,50
spark-psychopathology,p804619,stimuli/WF11_SUR.jpg,surprise,surprise,18,50
spark-psychopathology,p804619,stimuli/HM10_HE.jpg,over excited ,over excited,100,50
spark-psychopathology,p804619,stimuli/HM10_AO.jpg,upset,upset,43,50
spark-psychopathology,p804619,stimuli/HF04_HO.jpg,happy,happy,0,50
spark-psychopathology,p804619,stimuli/HF09_HE.jpg,flirting or happy,flirting or happy,64,50
